id,name,positions,foot,height,age,nationality,current_club,gls,assists,mp,league,cpf
535771bb,Joni Montiel,Midfielder,None,173,26,Spain,98e8af82,0,0,0,La Liga,9800b6a1 2a60ed82 ab358912 98e8af82 17859612 d9fac124
b151a3f2,Diego Mendez,Midfielder,None,182,21,Spain,fa36ed9b,0,0,7,La Liga 2,98e8af82 fa36ed9b
117cd0a8,Morro,Goalkeeper,None,193,24,Spain,b9daacef,0,0,0,La Liga,98e8af82 44b79033 408a9724
dc7f6e3f,Juanpe,Goalkeeper,None,185,24,Spain,98e8af82,0,0,0,None,98e8af82
26d3a4b0,Sergio Lozano,Defender,None,None,19,Spain,98e8af82,0,0,0,None,98e8af82
892e99a7,Adrian Molina,Goalkeeper,None,None,19,Spain,98e8af82,0,0,0,None,98e8af82
e7136f8f,Miguel Benedi,Goalkeeper,None,None,22,Spain,98e8af82,0,0,0,None,98e8af82
a4995f48,Sergio Herrera,Goalkeeper,Right,192,31,Spain,03c57e2b,0,0,37,La Liga,03c57e2b c6c493e6
94e01ec6,Jesus Areso,Defender,Right,182,25,Spain,03c57e2b,0,3,36,La Liga,d9fac124 03c57e2b
0e4fef6e,Lucas Torro,Midfielder,Right,188,30,Spain,03c57e2b,3,0,35,La Liga,ab358912 f0ac8ee6 1b286de7 03c57e2b b82e5e21
3a99bc13,Enzo Boyomo,Defender,None,None,23,Cameroon,03c57e2b,2,0,37,La Liga,b7e3e46e 03c57e2b 17859612 b6e0c777
7c363088,Aimar Oroz,Midfielder,Right,177,23,Spain,03c57e2b,5,4,37,La Liga,03c57e2b
8f3565b3,Ante Budimir,Forward,Left,190,33,Croatia,03c57e2b,21,4,38,La Liga,8ff9e3b3 3074d7b1 54864664 ea115eb3 2aa12281 bbe40bd8 03c57e2b
274ab13c,Catena,Defender,Right,194,30,Spain,03c57e2b,1,3,35,La Liga,0132fa5f 98e8af82 03c57e2b
5c96b017,Ruben Garcia,Midfielder Forward,Left,171,31,Spain,03c57e2b,5,5,36,La Liga,9800b6a1 03c57e2b bb9efd50
40b6bd38,Abel,Defender,None,None,24,Spain,03c57e2b,2,0,35,La Liga,03c57e2b ab358912
9939e168,Jon Moncayola,Midfielder,Right,182,27,Spain,03c57e2b,0,0,32,La Liga,03c57e2b
a96103b2,Bryan Zaragoza,Midfielder Forward,Right,None,24,Spain,03c57e2b,1,6,27,La Liga,a0435291 054efa67 03c57e2b
e19c989c,Jorge Herrando,Defender,Left,192,24,Spain,03c57e2b,1,0,18,La Liga,03c57e2b
a56da3ba,Juan Cruz Armada,Defender,Left,182,32,Spain,03c57e2b,0,0,25,La Liga,6c8b07df 03c57e2b
3701906c,Pablo Ibanez,Midfielder,None,None,26,Spain,03c57e2b,1,1,28,La Liga,03c57e2b
5a626448,Moi Gomez,Midfielder Forward,Right,174,30,Spain,03c57e2b,0,0,26,La Liga,2a8183b3 408a9724 03c57e2b bb9efd50 c6c493e6 7848bd64
18f0a9f0,Raul,Forward,None,None,24,Spain,03c57e2b,4,0,32,La Liga,3640715c 03c57e2b fc536746
1f079188,Ruben Pena,Defender Midfielder,Right,170,33,Spain,03c57e2b,0,0,25,La Liga,2a8183b3 17859612 03c57e2b bea5c710 7c6f2c78
175ece4c,Iker Munoz,Midfielder,None,None,22,Spain,03c57e2b,0,1,23,La Liga,03c57e2b
aad53e64,Kike Barja,Midfielder Forward,Right,178,28,Spain,03c57e2b,0,1,15,La Liga,03c57e2b
a01c3d54,Aitor Fernandez,Goalkeeper,Right,182,34,Spain,03c57e2b,0,0,1,La Liga,2a8183b3 9800b6a1 76d8bafa 03c57e2b
3a9c4b7b,Nacho Vidal,Defender,Right,180,30,Spain,ab358912,3,0,22,La Liga 2,2aa12281 dcc91a7b 03c57e2b ab358912
4a633cfe,Unai Garcia,Defender,Right,182,33,Spain,03c57e2b,0,0,3,La Liga,03c57e2b
46e07328,Jose Arnaiz,Midfielder Forward,Right,172,30,Spain,03c57e2b,0,0,15,La Liga,ea1d7427 206d90db 17859612 03c57e2b 7c6f2c78
50cbc806,Iker Benito,Forward,None,176,22,Spain,3640715c,1,2,22,La Liga 2,73178cb3 03c57e2b 3640715c
3672b352,Javi Martinez,Midfielder,Right,180,25,Spain,bea5c710,0,0,16,La Liga 2,b7e3e46e bea5c710 03c57e2b c6c493e6
e87c44a9,Asier Osambela,Midfielder,None,None,21,Spain,03c57e2b,0,0,0,La Liga,03c57e2b
96f2f88f,Pablo Valencia,Goalkeeper,None,None,24,Spain,03c57e2b,0,0,0,None,03c57e2b
4eda6719,Jon Fuentes,Midfielder,None,None,22,Spain,03c57e2b,0,0,0,None,03c57e2b
21eb5ec9,Dimitrios Stamatakis,Goalkeeper,None,None,22,Greece,03c57e2b,0,0,0,None,03c57e2b fa36ed9b
04ac0afe,Ismael Sierra,Defender,Right,None,22,Spain,03c57e2b,0,0,0,None,7b0d4bb8
d80d7f17,Inigo Arguibide,Forward,Right,178,20,Spain,03c57e2b,0,0,0,La Liga,03c57e2b
3d034807,Sixtus Ogbuehi,Forward,None,None,22,Nigeria,03c57e2b,0,0,6,La Liga 2,03c57e2b fa36ed9b
ad57d16b,Carlos Lumbreras,Forward,None,180,20,Spain,03c57e2b,0,0,0,None,03c57e2b
71d62ff3,Rafa Fernandez,Goalkeeper,None,187,21,Spain,03c57e2b,0,0,0,None,03c57e2b
46c1bea0,Diego Espejo,Defender,None,None,22,Spain,03c57e2b,0,0,0,CanPL,ccdb10ba
346d51d9,Julian Weigl,Defender Midfielder,Right,187,29,Germany,32f3ee20,0,2,33,Bundesliga,2fbdf057 add600ae 32f3ee20 a77c513e
97d545ae,Ko Itakura,Defender,Right,186,28,Japan,32f3ee20,3,0,31,Bundesliga,858d58b2 32f3ee20 ef4d93b3 c539e393 bec05adb
258a6f4d,Tim Kleindienst,Forward,Both,194,29,Germany,32f3ee20,16,7,31,Bundesliga,7675ab36 a486e511 18d9d2a7 51e5a603 32f3ee20
236f02cd,Joe Scally,Defender,Right,179,22,United States,32f3ee20,0,0,32,Bundesliga,64e81410 32f3ee20
0174ba21,Robin Hack,Midfielder Forward,Right,176,26,Germany,32f3ee20,4,7,33,Bundesliga,033ea6b8 0d978394 32f3ee20 247c4b67 6f2c108c
48035304,Nico Elvedi,Defender,Right,188,28,Switzerland,32f3ee20,1,1,25,Bundesliga,22a5a99c 32f3ee20
bc6bd723,Alassane Plea,Midfielder Forward,Right,180,32,France,32f3ee20,11,4,30,Bundesliga,5ae09109 d53c0b06 132ebc33 32f3ee20
d646c218,Lukas Ullrich,Defender,None,None,21,Germany,32f3ee20,1,2,26,Bundesliga,b7f03da0 32f3ee20 81d83299
cc971106,Rocco Reitz,Midfielder,Both,165,22,Germany,32f3ee20,2,1,27,Bundesliga,80328a1e df6f068b 50eaaf29 32f3ee20
226ddf9d,Moritz Nicolas,Goalkeeper,Right,190,27,Germany,32f3ee20,0,0,19,Bundesliga,827a03db 7a41008f 32f3ee20 45b403c3 3ce4e72c
e5649a78,Kevin Stoger,Midfielder,Left,175,31,Austria,32f3ee20,3,3,31,Bundesliga,d9f93f02 a224b06a 73a27a73 32f3ee20 2959ee71 b1278397 b42c6323
db7849ca,Franck Honorat,Midfielder Forward,Right,180,28,France,32f3ee20,4,7,19,Bundesliga,b9cd3c9a 32f3ee20 fb08dbb3 d298ef2c d9676424 132ebc33
5c90bad8,Philipp Sander,Midfielder,Both,185,27,Germany,32f3ee20,1,0,27,Bundesliga,2ac661d9 32f3ee20 90537983 131bc303
b77f44a4,Marvin Friedrich,Defender,Right,193,29,Germany,32f3ee20,0,1,22,Bundesliga,c539e393 7a41008f 32f3ee20
c631f952,Jonas Omlin,Goalkeeper,Right,189,31,Switzerland,32f3ee20,0,0,12,Bundesliga,d423a378 d3d9424a 32f3ee20 281b0e73
e79269bd,Luca Netz,Defender Midfielder,Left,180,22,Germany,32f3ee20,0,2,24,Bundesliga,b7f03da0 32f3ee20 81d83299 2818f8bc
e110ea4b,Nathan N'Goumou,Midfielder Forward,Right,182,25,Cameroon,32f3ee20,2,1,19,Bundesliga,3f8c4b5f 32f3ee20
298c8aa1,Tomas Cvancara,Forward,None,None,24,Czech Republic,32f3ee20,2,0,28,Bundesliga,8424bb18 ecb862be 32f3ee20 d5d8ceaf
4aea5077,Stefan Lainer,Defender Midfielder,Right,176,32,Austria,32f3ee20,1,0,21,Bundesliga,8bb8811f 32f3ee20 50f2a074
36a59ba4,Florian Neuhaus,Midfielder,Right,182,28,Germany,32f3ee20,0,1,18,Bundesliga,2fbdf057 b1278397 32f3ee20
48780156,Fabio Chiarodia,Defender,None,186,19,Italy,32f3ee20,1,0,16,Bundesliga,454cd859 62add3bf 9811e0ce 32f3ee20
79268b9c,Tiago Cardoso,Goalkeeper,None,None,19,Luxembourg,df6f068b,0,0,5,Bundesliga,df6f068b 50eaaf29 32f3ee20
056a8552,Shio Fukuda,Forward,None,None,21,Japan,32f3ee20,1,0,6,Bundesliga,df6f068b 32f3ee20
0d8a37c2,Tobias Sippel,Goalkeeper,Right,180,37,Germany,32f3ee20,0,0,1,Bundesliga,73a27a73 32f3ee20
0ee6ea6a,Grant Ranos,Forward,None,None,21,Armenia,73a27a73,0,0,7,2. Bundesliga,8b10a09d 73a27a73 a4a1c462 32f3ee20
19704b7c,Noah Pesch,Forward,None,None,20,Croatia,32f3ee20,0,0,1,Bundesliga,45a67fe8 32f3ee20 ecf53eea
86574238,Manu Kone,Midfielder,Right,181,24,France,cf74a709,2,3,44,Serie A,cf74a709 3f8c4b5f 32f3ee20
e52d33d0,Veit Stange,Midfielder,None,None,21,Germany,32f3ee20,0,0,0,Bundesliga,b7f03da0 32f3ee20 81d83299 2818f8bc
9ba728b8,Charles Herrmann,Forward,None,180,19,Germany,32f3ee20,0,0,0,Bundesliga,6c254a38 d943111d 32f3ee20
74ccab28,Niklas Swider,Midfielder,None,None,18,Germany,df6f068b,0,0,0,Bundesliga,df6f068b 50eaaf29 32f3ee20
ac4a4508,Gabriel Strefezza,Defender Midfielder Forward,Right,168,28,Brazil,28c9c3cd,6,4,37,Serie A,28c9c3cd 1d2fe027 9aad3a77 ffcbe334
007faf7a,Lucas Da Cunha,Midfielder Forward,Left,172,23,France,28c9c3cd,3,2,36,Serie A,b3072e00 d9676424 132ebc33 2864c5a0 28c9c3cd
01bb93d5,Nicolas Paz,Midfielder,None,185,20,Argentina,28c9c3cd,6,8,35,Serie A,53a2f082 28c9c3cd
4b029b31,Edoardo Goldaniga,Defender,Right,193,31,Italy,28c9c3cd,1,0,32,Serie A,e2befd26 6a7ad59d 37cba288 c4260e09 658bf2de ee058a17 28c9c3cd
815c314f,Marc-Oliver Kempf,Defender,Left,185,30,Germany,28c9c3cd,0,0,34,Serie A,a486e511 f0ac8ee6 2818f8bc 598bc722 28c9c3cd
a4fe8cda,Patrick Cutrone,Forward,Right,183,27,Italy,28c9c3cd,7,4,33,Serie A,dc56fe14 8cec06e1 dcc91a7b 421387cf a3d88bd8 28c9c3cd
53552942,Maximo Perrone,Midfielder,Left,178,22,Argentina,28c9c3cd,0,3,26,Serie A,b8fd03ef 41c139b6 0049d422 28c9c3cd
61efb926,Alberto Dossena,Defender,None,None,26,Italy,28c9c3cd,0,2,23,Serie A,37cba288 c4260e09 28c9c3cd
11b9265b,Alberto Moreno,Defender Midfielder,Left,172,32,Spain,28c9c3cd,0,0,24,Serie A,2a8183b3 822bd0ba ad2be733 28c9c3cd
7f40333d,Jean Butez,Goalkeeper,Right,188,29,France,28c9c3cd,0,0,19,Serie A,f780fd06 c2e6b53b cb188c0c 28c9c3cd
53210e42,Alieu Fadera,Midfielder Forward,Both,182,23,Gambia,28c9c3cd,1,3,30,Serie A,1e972a99 ecd34b98 28c9c3cd
2bf50b37,Ignace Van Der Brempt,Defender,Right,187,23,Belgium,28c9c3cd,0,1,21,Bundesliga,50f2a074 26790c6a f1e6c5f1 ad590ea7 28c9c3cd
8ae7d0ec,Assane Diao,Midfielder Forward,None,None,19,Senegal,28c9c3cd,9,4,31,Serie A,28c9c3cd fc536746
fac66db3,Yannik Engelhardt,Midfielder,None,None,24,Germany,28c9c3cd,1,1,26,Serie A,a486e511 454cd859 01c7a449 9811e0ce b1278397 28c9c3cd
e358587b,Pepe Reina,Goalkeeper,Right,188,42,Spain,28c9c3cd,0,0,12,Serie A,2a8183b3 7213da33 dc56fe14 8602292d 054efa67 206d90db 822bd0ba d48ad4ff 28c9c3cd
f81ef10d,Maxence Caqueret,Midfielder,Right,174,25,France,28c9c3cd,2,3,31,Serie A,d53c0b06 28c9c3cd
97022551,Alex Valle,Defender,None,None,21,Spain,28c9c3cd,0,4,31,Premiership,9800b6a1 206d90db 73178cb3 b81aa4fa 28c9c3cd
649b01d8,Emil Audero,Goalkeeper,Right,190,28,Indonesia,ee058a17,0,0,22,Serie B,e0652b02 8ff9e3b3 af5d5982 ee058a17 d609edc0 28c9c3cd
be2706c0,Mergim Vojvoda,Defender Midfielder,Right,187,30,Kosovo,28c9c3cd,1,2,28,Serie A,f780fd06 33c6b26e 105360fe 80328a1e 28c9c3cd
335fa267,Sergi Roberto,Defender Midfielder,Right,185,33,Spain,28c9c3cd,0,1,13,Serie A,ea1d7427 206d90db 28c9c3cd
d705ba44,Andrea Belotti,Forward,Right,181,31,Italy,a77c513e,5,0,36,Primeira Liga,a77c513e cf74a709 421387cf 016ace97 105360fe ee058a17 28c9c3cd
08e57960,Ivan Smolcic,Defender,None,None,24,Croatia,28c9c3cd,1,2,27,Serie A,28c9c3cd 25dbe099 de5cc3e9
853ca71c,Anastasios Douvikas,Forward,None,186,25,Greece,28c9c3cd,5,3,33,Serie A,2a428619 4a2c27a3 f25da7fb d884c383 28c9c3cd
c010b898,Federico Barba,Defender,Left,188,31,Italy,2eaa8331,0,0,23,Super Lg,17859612 4cceedfc 598bc722 cc919b35 4fcb34fd a3d88bd8 bb9efd50 05cd3601 2eaa8331 28c9c3cd
42eaa028,Jonathan Ikone,Midfielder Forward,Left,175,27,France,28c9c3cd,6,0,33,Serie A,281b0e73 e2d8892c 421387cf cb188c0c 28c9c3cd
083d7173,Alessio Iovine,Defender Midfielder,Right,None,34,Italy,28c9c3cd,0,0,10,Serie A,28c9c3cd
dc61b402,Luca Mazzitelli,Defender Midfielder,Right,184,29,Italy,e2befd26,1,1,18,Serie B,e2befd26 6a7ad59d 28c9c3cd 4cceedfc cf74a709 658bf2de f201f5dd 4ef57aeb 21680aa4
bce728e1,Matthias Braunoder,Midfielder,Right,173,23,Austria,28c9c3cd,0,0,8,Serie A,28c9c3cd ee0bccc5
0c57be8b,Marco Sala,Defender Midfielder,Left,None,25,Italy,ffcbe334,0,0,10,Serie A,1d2fe027 3074d7b1 ffcbe334 f201f5dd ee058a17 28c9c3cd
181cb492,Alessandro Gabrielloni,Forward,None,None,30,Italy,28c9c3cd,1,1,15,Serie A,28c9c3cd
cace4967,Fellipe Jack,Defender,Left,187,19,Brazil,28c9c3cd,0,0,7,Serie A,28c9c3cd
0375723e,Simone Verdi,Midfielder Forward,Both,171,32,Italy,e2befd26,2,0,18,Serie B,71f07916 e2befd26 1d8099f8 9144bbcf c5577084 a3d88bd8 0e72edf2 bea5c710 105360fe d48ad4ff 28c9c3cd
1079c685,Alberto Cerri,Forward,Right,194,29,Italy,c5577084,3,0,23,Serie B,1d2fe027 215a8f32 c4260e09 37cba288 c5577084 a3d88bd8 b985784c eab4234c 28c9c3cd
ea06dd97,Daniele Baselli,Midfielder,Right,182,33,Italy,None,0,0,2,Serie A,c4260e09 105360fe 1a8d4355 922493f3 28c9c3cd
7452c7a8,Ben Lhassine Kone,Midfielder,None,None,25,Cote d'Ivoire,6a7ad59d,1,1,13,Serie B,3074d7b1 6a7ad59d 105360fe 34963d0d 28c9c3cd
9f8e9423,Raphael Varane,Defender Midfielder,Both,194,32,France,None,0,0,0,Premier League,fd4e0f7d 53a2f082 19538871
1a927a6f,Ali Jasim,Midfielder,None,178,21,Iraq,2b41acb5,1,0,13,Eredivisie,2b41acb5 28c9c3cd
cea4ee8f,Dele Alli,Midfielder Forward,Right,188,29,England,28c9c3cd,0,0,1,Serie A,361ca564 fcf5b1e1 d3fd31cc 0f9294bd 28c9c3cd
8f5cdf66,Oliver Abildgaard,Midfielder,Left,175,28,Denmark,4cceedfc,0,1,25,Serie B,7e746554 4cceedfc b81aa4fa 0e72edf2 5625a7da 28c9c3cd
9b2779f5,Ivan Azon,Forward,None,None,22,Spain,28c9c3cd,7,2,24,Serie A,800303a0 28c9c3cd
45bcf753,Pierre Bolchini,Goalkeeper,None,None,26,Italy,28c9c3cd,0,0,0,None,28c9c3cd
6c4307ee,Tommaso Cassandro,Defender Midfielder,Right,None,25,Italy,b964e6bb,1,1,29,Serie B,28c9c3cd 1a8d4355 b964e6bb ffcbe334
da703440,Naj Razi,Forward,None,None,18,Republic of Ireland,28c9c3cd,0,0,0,None,28c9c3cd
582a251c,Mauro Vigorito,Goalkeeper,None,187,35,Italy,28c9c3cd,0,0,0,Serie A,2591250b 6a7ad59d c4260e09 ffcbe334 34963d0d 28c9c3cd
311fc291,William Feola,Defender,None,None,19,Italy,28c9c3cd,0,0,0,None,28c9c3cd
2c30eca2,Federico Chinetti,Forward,None,None,20,Italy,28c9c3cd,0,0,0,None,28c9c3cd
2b05f661,Giuseppe Mazzaglia,Midfielder,None,180,19,Italy,28c9c3cd,0,0,0,None,28c9c3cd
efbbd163,Sven Lesjak,Midfielder,None,None,18,Croatia,28c9c3cd,0,0,0,Serie A,c5727287 28c9c3cd
01e2b218,Francesco Andrealli,Midfielder,None,None,17,Italy,28c9c3cd,0,0,0,None,28c9c3cd
aeecd2dd,Alessio Chiesa,Defender,None,None,18,Italy,28c9c3cd,0,0,0,None,28c9c3cd
79ab7593,Nicholas Gioacchini,Midfielder Forward,None,183,24,United States,d884c383,1,0,12,Super League,bd97ac1f 281b0e73 74229020 e9ea41b2 d884c383 46ef01d0 28c9c3cd
62182b1d,Kamil Grabara,Goalkeeper,Right,195,26,Poland,4eaa11d7,0,0,29,Bundesliga,4eaa11d7 f5922ca5 9ae196bd 071dd6bd 18050b20
cba21b0d,Konstantinos Koulierakis,Defender,None,None,21,Greece,4eaa11d7,0,2,30,Bundesliga,4eaa11d7 5a5e7874
08990838,Denis Vavro,Defender,Right,190,29,Slovakia,4eaa11d7,2,0,34,Bundesliga,4eaa11d7 7213da33 c6c493e6 18050b20
6597f8b6,Mohamed Amoura,Forward,None,None,25,Algeria,4eaa11d7,10,9,31,Bundesliga,4dcf77da 4eaa11d7 e14f61a5
79f7302a,Kilian Fischer,Defender Midfielder,Both,182,24,Germany,4eaa11d7,1,0,32,Bundesliga,4eaa11d7 6f2c108c 49f46afd 94c74217
86e119e0,Maximilian Arnold,Midfielder,Left,183,31,Germany,4eaa11d7,3,5,28,Bundesliga,4eaa11d7
c459a650,Joakim Maehle,Defender Midfielder,Right,185,28,Denmark,4eaa11d7,3,4,28,Bundesliga,7e746554 4eaa11d7 1e972a99 922493f3
b492126a,Tiago Tomas,Midfielder Forward,Right,180,22,Portugal,4eaa11d7,6,1,32,Bundesliga,4eaa11d7 13dc44fd 598bc722
2077ae86,Jonas Wind,Midfielder Forward,Right,190,26,Denmark,4eaa11d7,9,3,31,Bundesliga,4eaa11d7 18050b20
cb11b429,Patrick Wimmer,Midfielder Forward,Right,182,23,Austria,4eaa11d7,3,4,29,Bundesliga,4eaa11d7 247c4b67 ee0bccc5
62ab9184,Yannick Gerhardt,Defender Midfielder,Left,184,31,Germany,4eaa11d7,1,1,29,Bundesliga,bc357bf7 4eaa11d7
dcb6f03c,Bence Dardai,Midfielder,None,None,19,Hungary,4eaa11d7,1,1,21,Bundesliga,4eaa11d7 b7f03da0 81d83299 2818f8bc
442b56fa,Ridle Baku,Defender Midfielder Forward,Right,176,27,Germany,acbb6a5b,4,4,34,Bundesliga,4eaa11d7 ce4c058d acbb6a5b a224b06a
92d83c27,Mattias Svanberg,Midfielder,Right,185,26,Sweden,4eaa11d7,3,1,20,Bundesliga,f3d8c8b9 4eaa11d7 1d8099f8
202b3b68,Jakub Kaminski,Midfielder Forward,Right,179,22,Poland,4eaa11d7,0,2,22,Bundesliga,4eaa11d7 fdba14df
01834aa0,Sebastiaan Bornauw,Defender,Right,191,26,Belgium,4eaa11d7,2,1,15,Bundesliga,bc357bf7 4eaa11d7 08ad393c
2bab583c,Cedric Zesiger,Defender,Left,191,26,Switzerland,0cdc4311,0,2,22,Bundesliga,4b682260 4eaa11d7 0cdc4311 7b66a29c
c50cee19,Andreas Skov Olsen,Defender Midfielder Forward,Left,187,25,Denmark,4eaa11d7,9,5,37,Bundesliga,f1e6c5f1 4eaa11d7 1d8099f8 1850e3f9
f86cd5df,Aster Vranckx,Midfielder,Right,183,22,Belgium,4eaa11d7,0,0,14,Bundesliga,4eaa11d7 dc56fe14 09f00144
04ac779b,Marius Muller,Goalkeeper,Right,193,31,Germany,4eaa11d7,0,0,6,Bundesliga,4eaa11d7 d423a378 c539e393 73a27a73 acbb6a5b
0cc5f4a5,Lukas Nmecha,Forward,Right,185,26,Germany,4eaa11d7,3,0,19,Bundesliga,4eaa11d7 22df8478 e41e516f 7f59c601 b8fd03ef 08ad393c
fc46aab1,Lovro Majer,Midfielder Forward,Left,176,27,Croatia,4eaa11d7,2,1,9,Bundesliga,4eaa11d7 b3072e00 ea115eb3 edd0d381
15413fa5,Salih Ozcan,Midfielder,Right,180,27,Turkey,add600ae,0,0,25,Bundesliga,bc357bf7 4eaa11d7 add600ae 2ac661d9
57c94db2,Mads Roerslev,Defender Midfielder,Right,184,25,Denmark,4eaa11d7,0,2,26,Bundesliga,4eaa11d7 48e1a6dd cd051869 17366e53 18050b20
6a58d68c,David Odogu,Defender,None,191,18,Germany,4f4b03ee,0,0,3,Bundesliga,4eaa11d7 aabd9798 4f4b03ee
30ae134d,Kevin Behrens,Forward,Right,184,34,Germany,4eaa11d7,1,0,18,Bundesliga,c241ee1a 4eaa11d7 7a41008f
5c50fdbc,Kevin Paredes,Midfielder,Left,168,22,United States,4eaa11d7,0,1,2,Bundesliga,f70f4c6e 4eaa11d7 44117292
277c49ed,Maxence Lacroix,Defender,Right,190,25,France,47c64c55,1,1,35,Premier League,b9cd3c9a 4eaa11d7 47c64c55
2d6b4904,Bennit Broger,Midfielder,None,None,18,Germany,4f4b03ee,0,0,0,U19 DFB Youth League,4eaa11d7 aabd9798 4f4b03ee
d818c3eb,Mathys Angely,Defender,None,None,18,France,4f4b03ee,0,0,0,U19 DFB Youth League,4eaa11d7 123f3efe 4f4b03ee
96cab35b,Till Neininger,Defender,None,None,18,Germany,4f4b03ee,0,0,0,Bundesliga,4f4b03ee 4eaa11d7 aabd9798
ee644761,Moritz Jenz,Defender,Right,189,26,Germany,a224b06a,0,0,19,Bundesliga,4eaa11d7 a224b06a 415ce479 d2c87802 c539e393 b81aa4fa 2864c5a0
58d16724,Jan Burger,Defender,None,None,18,Germany,4f4b03ee,0,0,0,Bundesliga,4f4b03ee 4eaa11d7 aabd9798
1e7e01d8,Jonathan Akaegbobi,Forward,None,None,19,Germany,4f4b03ee,0,0,0,Bundesliga,4eaa11d7 4f4b03ee 4e32ce87
763b8b37,Bartosz Bialek,Forward,Right,191,23,Poland,4eaa11d7,0,0,0,Bundesliga,4eaa11d7 209d7fa2 3458af25
c89e8aae,Pavao Pervan,Goalkeeper,Right,194,37,Austria,4eaa11d7,0,0,0,Bundesliga,4eaa11d7 d20821dd
8f325097,Nicolas Cozza,Defender,Left,178,26,France,d7a486cd,1,0,27,Ligue 1,4eaa11d7 d7a486cd 281b0e73
4806ec67,Jordan Pickford,Goalkeeper,Left,185,31,England,d3fd31cc,0,0,38,Premier League,22df8478 b09787c5 0ec6c3db 3902ac3a 120cfbbd fff2fd6b 3148d79f 8ef52968 d3fd31cc
30d4a2e5,Vitaliy Mykolenko,Defender,Left,180,25,Ukraine,d3fd31cc,1,2,35,Premier League,c734e22f d3fd31cc
72c812f3,Idrissa Gana Gueye,Midfielder,Right,174,35,Senegal,d3fd31cc,0,3,37,Premier League,e2d8892c 8602292d d3fd31cc cb188c0c
15ea812b,James Tarkowski,Defender,Right,185,32,England,d3fd31cc,1,1,33,Premier League,cd051869 4a04a02b d3fd31cc 943e8050
5ed97752,Iliman Ndiaye,Midfielder Forward,Right,180,25,Senegal,d3fd31cc,9,0,33,Premier League,8550eb99 1df6b87e d3fd31cc 5725cc7b
02b29014,Abdoulaye Doucoure,Midfielder Forward,Right,180,32,Mali,d3fd31cc,3,2,33,Premier League,d3fd31cc a0435291 b3072e00 2abfe087
c1949191,Jarrad Branthwaite,Defender,Left,195,22,England,d3fd31cc,0,1,30,PL2,e334d850 e090f40b 2e99ee2e 4d6fce81 120cfbbd d3fd31cc 8e1ea572
aa849a12,Jack Harrison,Midfielder Forward,Left,175,28,England,d3fd31cc,1,0,34,Premier League,a93e668c 7f59c601 2e99ee2e 5bfb9659 2d860997 d3fd31cc 64e81410
be927d03,Ashley Young,Defender Midfielder Forward,Right,175,39,England,d3fd31cc,1,3,32,Premier League,8602292d 92aca032 19538871 2abfe087 d3fd31cc d609edc0
25f2ef01,Jake O'Brien,Defender,None,None,24,Republic of Ireland,d3fd31cc,2,0,20,Premier League,fbb59f3a d53c0b06 d3fd31cc 62c221d0 e423ea45 1b295b25
ed5c0319,Beto,Forward,Right,194,27,Guinea-Bissau,d3fd31cc,8,0,30,Premier League,d3fd31cc 04eea015 a549d6c6
4e015693,James Garner,Midfielder,Right,182,24,England,d3fd31cc,0,1,21,Premier League,e4a775cb 2e99ee2e 92aca032 19538871 2abfe087 d3fd31cc
59e6e5bf,Dominic Calvert-Lewin,Midfielder Forward,Right,189,28,England,d3fd31cc,3,1,26,Premier League,d3fd31cc 986a26c1 1df6b87e 4d6fce81
fc15fb84,Dwight McNeil,Midfielder Forward,Left,177,25,England,d3fd31cc,4,6,21,Premier League,d3fd31cc 943e8050
37dc1a48,Jesper Lindstrom,Midfielder Forward,Right,180,25,Denmark,d3fd31cc,0,1,25,Premier League,f0ac8ee6 d48ad4ff d3fd31cc ab75e049
a572e291,Orel Mangala,Midfielder,Right,178,27,Belgium,d3fd31cc,1,0,20,Premier League,e4a775cb 26790c6a d943111d 3cc6b990 598bc722 d53c0b06 d3fd31cc
c5b7c315,Michael Keane,Defender,Right,191,32,England,d3fd31cc,3,0,14,Premier League,e090f40b 943e8050 19538871 a2d435b3 d3fd31cc 26ab47ee
4abac767,Carlos Alcaraz,Midfielder Forward,None,176,22,Argentina,d3fd31cc,2,3,16,Premier League,e0652b02 33c895d4 639950ae d3fd31cc 8e20e13d
84c5ceea,Tim Iroegbunam,Midfielder,None,None,21,England,d3fd31cc,0,1,18,Premier League,8602292d 60c6b05f 30c24d2d 6934984c a757999c d3fd31cc 5b4413b6
230f0471,Nathan Patterson,Defender,Right,183,23,Scotland,d3fd31cc,0,1,10,PL2,d3fd31cc 2e99ee2e 4d6fce81 86b7acd2
97220da2,Armando Broja,Forward,Right,191,23,Albania,d3fd31cc,0,0,10,Premier League,33c895d4 2e99ee2e cff3d9bb 09080694 209d7fa2 fd962109 d3fd31cc
0420d84f,Seamus Coleman,Defender Midfielder,Right,177,36,Republic of Ireland,d3fd31cc,0,0,5,Premier League,2e99ee2e d3fd31cc 7cbf5cb4
6fba4dba,Roman Dixon,Defender,None,None,20,England,2e99ee2e,0,0,1,Premier League,d3fd31cc 2e99ee2e 4d6fce81
de59e609,Harrison Armstrong,Midfielder,None,None,18,England,26ab47ee,1,0,18,Premier League,d3fd31cc 2e99ee2e 26ab47ee
